index,servo,motor,gimbal,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1819,12492,3539,2689,-3508,574,-4770,1137,592,441
1820,12265,3723,2688,-1704,-374,-2886,16,-511,1230
1821,12265,3271,2689,-2404,566,-3866,549,804,1616
1822,12253,3473,2691,-5744,1360,-5202,-54,-666,4178
1823,12253,3513,2688,-3694,76,-4990,-161,29,4920
1824,12253,3349,2687,-2128,-1846,-6846,-820,613,7255
1825,12265,3446,2688,314,-1710,-5188,-997,-358,4464
1826,12265,3461,2689,-2510,3300,-1622,-533,407,4688
1827,12253,3839,2691,204,-1728,-230,756,-740,4272
1828,12253,3167,2691,-4684,420,-7068,222,-609,3756
1829,12085,3528,2691,-3294,4,-1404,-119,-853,4060
1830,12085,3484,2687,-2690,-1364,-1474,-629,375,5513
1831,11870,3541,2687,-1716,3184,-7458,-400,430,4146
1832,11750,3584,2689,-4452,4856,-5510,-1143,467,4820
1833,11750,3568,2691,-1444,-5396,-1682,420,38,4181
1834,11810,3539,2689,-2250,2718,-7120,-520,239,7888
1835,11810,3915,2689,-2472,-1602,-1288,110,16,3323
1836,11966,3354,2689,-4220,4310,-4460,126,-844,4929
1837,12193,3659,2687,-3556,-2338,-950,-749,137,7234
1838,12193,3655,2688,-3130,-604,-1282,123,-342,4042
1839,12468,3649,2689,-2046,-3024,-3822,-268,128,5365
1840,12468,3475,2690,302,-1638,-7146,-259,-257,3226
1841,12838,3469,2691,-2026,3372,-4354,-90,-184,5171
1842,12838,3524,2687,-2672,-1914,-4058,1847,1478,1071
1843,13329,3448,2689,-2836,-1526,-4764,759,65,3987
1844,13329,3432,2690,-4798,-1204,-6418,26,2075,5681
1845,13317,3300,2688,-3188,448,-2624,78,-120,6179
1846,14919,3541,2688,1016,1638,-4410,-284,-1435,8339
1847,14919,3425,2689,-6846,4128,44,-542,-263,2922
1848,15708,3379,2689,-634,2806,-5484,317,-177,2038
1849,15708,3510,2690,-1982,-1710,-7676,-355,-320,4375
1850,16198,3566,2688,-2062,1976,-4806,145,1166,4346
1851,16964,3645,2690,-2824,2826,-5690,165,684,2318
1852,16964,3650,2688,-1772,-664,-1522,-4,169,2032
1853,16964,3469,2689,-1354,-352,-5932,-668,-526,3618
1854,16964,3448,2689,-758,-1858,-6696,-51,-180,4287
1855,16964,3536,2690,-238,3728,-4326,-878,-790,703
1856,16976,3541,2690,-2152,-1792,-372,114,-119,2080
1857,16976,3539,2689,468,400,-2490,543,-803,1201
1858,17047,3377,2691,-836,1138,-4136,507,-1254,308
1859,17047,3123,2690,-1262,1332,-2968,991,684,-305
1860,17143,3394,2688,-782,-70,-4568,-365,198,1395
1861,17143,3745,2690,-3400,1202,-2492,-110,118,-332
1862,17143,3135,2689,-30,-1922,-5304,430,10,-102
1863,17143,3458,2689,-1996,1688,-2932,384,-301,-606
1864,17131,3834,2689,-3576,1052,-3166,1720,108,541
1865,17167,3045,2688,-796,-428,-5336,795,446,361
1866,17167,3495,2689,432,682,-5366,-271,683,-402
1867,17167,3533,2688,-830,3514,-870,-549,239,-1098
1868,17167,3506,2687,378,-154,-3194,191,-126,-1348
1869,17155,3786,2689,-1364,-1988,-4286,36,362,205
1870,17131,3141,2689,1492,-1300,-4690,239,-216,567
1871,17131,3490,2688,-636,220,-368,-61,-654,376
1872,17047,3446,2688,-196,-38,-2730,443,-288,-1416
1873,17047,3553,2690,234,-308,-5644,-320,-299,-293
1874,17047,3424,2688,-512,972,-2736,-542,719,573
1875,17047,3423,2689,1594,-1140,-268,-26,290,211
1876,16892,3560,2688,1274,-174,-7762,-87,-911,-750
1877,16772,3331,2689,-80,212,-7772,-245,433,461
1878,16772,3575,2689,-176,224,-1820,962,-1089,-3792
1879,16760,3427,2688,-1700,982,-5556,107,617,883
1880,16760,3486,2688,1284,-1742,-7386,16,582,296
1881,16808,3490,2690,282,228,-1720,397,23,874
1882,16808,3901,2689,690,1698,-4874,-274,226,682
1883,16964,3643,2690,242,-1048,-5634,-430,-752,414
1884,16964,3238,2691,-340,2736,-6630,-123,283,2256
1885,16964,3453,2688,198,-1196,-3108,-387,652,264
1886,16964,3491,2689,-992,68,-7594,-442,160,-313
1887,16964,3523,2688,1386,2514,478,207,-132,-140
1888,16964,3550,2689,-1554,-946,-2288,-303,131,723
1889,16964,3582,2690,-278,-56,-5474,294,13,-1319
1890,16976,3427,2690,-802,1494,-2334,-235,-523,918
1891,16976,3395,2688,-372,1398,-1044,-465,-311,-1894
1892,16976,3406,2688,-650,-3146,-2470,291,-349,-476
1893,16976,3510,2689,130,-632,-5236,497,299,-1201
1894,16976,3455,2689,520,1408,-4904,7,207,-862
1895,16736,3475,2690,2306,-590,-4804,116,378,78
1896,16342,3894,2691,922,1942,-6998,-148,576,-1254
1897,16342,3254,2688,1962,-280,-2042,23,284,-1007
1898,16163,3481,2690,-82,1744,-4876,91,54,-158
1899,16163,3492,2689,-1666,-594,-1206,423,-523,361
1900,15756,3510,2689,564,310,-3496,-49,-562,331
1901,15756,3591,2689,-634,-916,-6090,446,68,222
1902,14787,3572,2690,-822,640,-7274,-646,-44,1510
1903,13496,3502,2688,-1872,-102,-4234,300,-533,-190
1904,13496,3577,2689,-2348,-170,-4422,-620,750,682
1905,12563,3485,2689,-2592,-756,-3504,-133,-1102,1286
1906,12563,3507,2688,-2772,714,-5134,430,-501,2182
1907,12563,3580,2687,-866,-1216,-4174,-865,1294,715
1908,12551,3432,2689,-2396,670,-5814,-775,359,3173
1909,11894,3587,2689,-1454,38,-3702,-48,903,2094
1910,12049,3344,2690,-3036,-1046,-3106,162,-434,4543
1911,12049,3558,2692,-4050,-1796,-6834,-132,716,3267
1912,12432,3467,2689,-1010,-1634,-4342,-190,-174,4649
1913,12432,3461,2687,-3472,-762,1166,300,-476,2890
1914,12850,3522,2689,-3296,604,746,1369,1128,1280
1915,12850,3544,2691,-1560,-912,-2116,16,-1048,4455
1916,13520,3809,2689,-5414,-214,-5954,1299,1894,1098
1917,14094,3622,2690,-286,-958,-1368,401,455,3553
1918,14094,3630,2688,-3672,840,-9436,382,1110,3129
1919,14692,4006,2690,-552,536,2396,42,96,3114
1920,14692,3189,2688,-820,-3472,-1398,139,-434,3918
1921,15122,3652,2689,-1732,850,-3842,743,665,1687
1922,15828,3526,2691,-4810,726,-5242,288,-545,3777
1923,15828,3592,2690,-5742,1920,-5362,74,-88,5159
1924,16414,3553,2687,-416,1706,-5058,526,-88,3632
1925,16414,3153,2688,-2270,-1946,-4478,94,-104,3441
1926,16976,3823,2691,-3258,188,-388,271,-59,2427
1927,16976,3485,2692,1188,692,-1296,610,1112,2512
1928,16964,3342,2689,470,-1346,-4002,833,-1299,-311
1929,16976,3868,2690,-3456,120,-2940,972,795,-541
1930,16976,3265,2691,-1592,366,-2988,698,-218,-2271
1931,16976,3662,2689,-1414,2122,-4864,-152,-409,228
1932,16976,3673,2691,94,3874,-8654,-826,649,390
1933,16964,3652,2690,478,-110,-842,-762,42,-1145
1934,16964,3733,2689,-406,710,30,432,-546,-119
1935,16964,3749,2691,-1048,-1196,-2038,769,-822,2271
1936,16964,3653,2689,988,938,-1676,2286,249,-2049
1937,16964,3736,2689,-1444,3112,-6102,865,442,-688
1938,16964,3797,2690,-1548,3528,-8134,-633,667,37
1939,16964,3876,2687,-590,-3402,74,184,80,-824
1940,16976,3732,2689,642,-2492,-504,297,-218,-491
1941,16976,3896,2688,1666,608,-1676,-571,-1337,1012
1942,17000,3931,2690,-1064,3246,-3592,1324,1830,-1124
1943,17000,3956,2689,1122,522,-5076,839,131,1490
1944,17000,3926,2689,2144,932,-5866,627,293,-488
1945,16988,3876,2688,1186,3786,-8132,-1243,423,237
1946,16988,3939,2689,298,1584,-5112,-1269,-571,-426
1947,17047,4079,2688,-362,4438,-6658,-384,489,-1331
1948,17047,3972,2691,1390,150,2014,646,1,1590
1949,17334,4052,2690,-448,1444,-5162,288,-984,-140
1950,17573,3960,2688,354,-2954,-5664,820,-285,196
1951,17573,3988,2688,-506,-1592,-6146,126,-653,-1213
1952,18159,3853,2688,-462,482,-5016,-817,1303,1307
1953,18159,4078,2689,-1556,726,-568,-464,1189,-334
1954,18566,4047,2689,-290,2952,-4922,-307,-324,-170
1955,18781,4102,2689,2442,740,-4554,68,-482,-1767
1956,18781,3975,2690,2268,-848,-6862,191,-714,-3137
1957,19020,4109,2691,3816,1110,-6908,-187,-257,-3084
1958,19020,3912,2688,1972,-1692,-3012,-254,-456,-1784
1959,19008,4056,2689,3142,480,-3388,-345,420,-2292
1960,19008,4301,2690,3172,2592,-3790,-545,-949,-2174
1961,18984,3515,2688,2406,-652,-2656,439,125,-3795
1962,18650,4102,2690,3504,-2718,-2406,507,141,-2236
1963,18650,3952,2691,2298,-1138,-4558,-16,1198,-2893
1964,18183,4363,2690,434,-826,-3058,29,-866,-2975
1965,18183,3618,2690,4336,-2352,-3280,171,-127,-4137
1966,17705,3957,2689,1780,-1360,-4308,-552,-981,-2825
1967,17705,4088,2688,-560,-1298,3468,503,-479,-4355
1968,17310,4001,2688,-1220,-1910,-2066,304,795,-1269
1969,17131,3956,2689,920,-1852,-3706,740,-905,989
1970,17131,3916,2689,170,-784,-4382,-597,754,-2837
1971,17107,3957,2688,1064,1618,-2482,-1469,-803,-2041
1972,17107,4158,2689,1392,2292,-678,-1349,-453,-243
1973,17131,3994,2689,1580,1272,422,387,492,-2725
1974,17131,4050,2690,1558,4542,-2982,-51,-161,-935
1975,17131,4112,2688,3830,-320,-5066,462,-622,-2772
1976,17215,3898,2690,-30,-2278,-4952,-442,1626,49
1977,17215,4136,2690,552,-3798,-2472,-633,20,320
1978,17322,3932,2688,520,-732,76,717,-784,-4761
1979,17322,4200,2690,444,400,-2874,578,585,-1652
1980,17334,3966,2690,2042,4692,-4914,149,-1130,163
1981,17322,4212,2690,1324,388,-3456,397,-425,1390
1982,17322,4137,2689,-852,1958,-2532,-216,1757,-1127
1983,17203,4196,2688,2384,944,-6060,87,-1304,-5142
1984,17203,4199,2691,1578,-2876,-2672,565,623,-2881
1985,17131,4107,2690,840,1454,-3812,568,-1930,-1407
1986,17131,4249,2689,3442,-562,-2648,882,649,-3049
1987,17035,4318,2689,14,1150,-2912,420,1850,-2456
1988,17047,4336,2690,1492,-2094,-3516,113,-987,-2185
1989,17047,4279,2688,1036,796,-5854,187,-94,-1664
1990,17035,4646,2690,1842,-2048,-3182,-216,102,-1773
1991,17035,3962,2690,-480,50,-1690,26,442,-3535
1992,17047,4373,2690,962,502,-1232,-513,909,-2952
1993,17047,3971,2689,-826,-1788,-3326,255,73,-1905
1994,17047,3939,2689,2718,558,-7572,510,496,-2740
1995,17035,4536,2688,874,782,-8914,375,646,-2250
1996,17035,3859,2689,3176,532,-5956,-58,325,-2183
1997,17035,3911,2688,1228,366,-7330,-658,-136,-1861
1998,17035,3432,2690,468,-2306,-2980,-474,-777,-511
1999,17047,3873,2690,916,1808,-5110,226,-1273,-2589
2000,17047,3941,2689,1868,-1032,-4096,629,-1245,-308
2001,17035,3968,2689,232,286,-9020,-866,1604,-1201
2002,17035,4073,2690,1264,-1448,-3700,-420,-1184,-1575
2003,17035,4077,2690,1982,-1676,-4284,-103,-444,-361
2004,17047,4239,2689,3048,2124,-6790,-419,449,-1086
2005,17047,4365,2689,784,-2112,-1000,1024,312,-1354
2006,17047,4247,2690,1562,-998,-4778,-126,1389,-1369
2007,17047,4693,2689,-1714,-718,-5908,-749,-269,-1092
2008,17047,3991,2689,598,-1104,-10242,-407,226,-1428
2009,17047,4062,2690,560,34,-2784,-155,-892,-753
2010,17047,4256,2689,942,-1174,-2304,526,-491,-1257
2011,17119,4298,2688,3814,1866,-3436,543,-844,-1378
2012,17119,4188,2689,2514,94,-7912,281,-364,-1858
2013,17047,4235,2689,798,1266,-3290,-471,337,-768
2014,17035,4321,2688,-1230,4548,-7458,-345,1119,244
2015,17035,4253,2689,818,-1266,-3108,791,-654,544
2016,17035,4111,2688,174,708,-3806,-745,-713,2834
2017,17035,4216,2688,-882,2472,-2220,-152,-1473,1460
2018,17047,4160,2688,790,-860,-1568,381,-2200,-1961
2019,17047,4194,2690,-270,2700,-5218,-158,-167,-1360
2020,17047,4120,2688,1298,-124,-7120,97,137,594
2021,17023,4296,2688,-512,-2358,-5802,58,223,-3476
2022,17023,4295,2689,1174,-12,-4720,-394,-723,-1917
2023,16976,4353,2689,540,-362,-1022,652,1058,-3332
2024,16976,4157,2689,732,622,-792,730,-1238,835
2025,16976,4337,2690,1058,-2394,-2502,-22,-907,738
2026,16976,4235,2688,436,4498,-7754,-29,426,408
2027,16964,4302,2689,2374,-1658,-1274,271,566,-1914
2028,16964,4238,2688,-1616,592,-3676,636,1713,-3111
2029,16964,4233,2689,2486,-572,-6720,742,-111,1039
2030,16808,4089,2689,1416,-2490,-1426,516,-1124,-270
2031,16808,4268,2690,-434,2992,-6036,-83,-275,-1180
2032,16641,4363,2689,596,2454,-5820,433,-472,1113
2033,16641,4230,2689,-150,902,-9694,549,712,1790
2034,16521,4207,2688,654,-2404,-2832,-193,379,-296
2035,16533,4228,2688,212,2950,-4450,465,483,-1281
2036,16533,4645,2690,1874,1388,-4260,68,-834,-1354
2037,16533,3651,2691,888,-1058,-2816,100,-914,-408
2038,16533,4282,2691,140,650,-3742,568,-564,-597
2039,16306,4247,2688,2054,1272,-4144,410,661,1006
2040,15947,3998,2690,1274,2910,-6690,-897,1065,399
2041,15947,4422,2690,-864,1390,-3598,-1091,207,1207
2042,15517,4247,2688,-1030,-2144,-2936,-109,475,-1330
2043,15517,4301,2689,-268,412,-5944,833,-1476,-28
2044,14919,4213,2690,-1110,-878,-3850,384,979,-2781
2045,14919,4260,2688,-4640,812,-2886,416,-1260,971
2046,14297,4332,2688,-4518,-600,-3868,-326,-1873,-954
2047,13939,4269,2687,-922,1118,-3794,-332,-1216,3459
2048,13939,4233,2689,-1838,652,-8326,-833,-273,1976
2049,13891,4316,2691,-2788,-124,-8902,727,-31,214
2050,13891,4064,2690,-3526,712,-7028,704,912,-2265
2051,13903,4077,2690,-1318,-112,-3518,436,1699,278
2052,13903,4219,2689,-4124,2168,-4568,-888,286,2073
2053,13424,4318,2688,-678,222,-4508,-555,-1371,2934
2054,12492,4497,2691,-2948,-1080,-770,436,-590,5657
2055,12492,4238,2692,488,-1072,-5098,914,-1552,2085
2056,12001,4227,2688,-4832,678,-3854,642,375,3382
2057,12001,4297,2688,-5310,-3492,-1222,643,1242,3762
2058,11870,4249,2688,-6034,1334,-2438,-106,-294,956
2059,11870,3912,2688,-3558,-1452,-3520,-800,29,8563
2060,11906,4357,2688,-800,-2844,-3226,187,-1212,6320
2061,12133,4096,2691,-2586,-1866,-5608,249,-1244,5474
2062,12133,3822,2692,-4312,1192,-7916,807,-261,3205
2063,12456,4637,2690,-3674,-2682,-810,-668,179,9070
2064,12456,3971,2689,-3990,1230,694,-610,-911,5707
2065,12779,4040,2687,-2702,1028,-3760,-1466,1455,6114
2066,12779,4606,2690,-2032,-1678,3756,-458,2176,-231
2067,13149,4030,2691,-1200,-818,-4776,-691,414,5100
2068,13795,4634,2690,-5490,-1870,-1216,630,1459,4850
2069,13795,3820,2691,-6806,1796,-4058,-1701,-1231,6907
2070,14405,4273,2689,-6096,1882,-5404,-600,-1422,4735
2071,14405,4164,2688,-166,-2564,-2032,-57,160,5363
2072,15218,4277,2688,-1294,-1420,-4776,901,391,5389
2073,16545,4516,2690,-894,-154,-2586,736,416,-1732
2074,16545,4214,2691,-7852,-2820,-2432,2583,531,1802
2075,16964,4188,2690,-1850,-1916,-6254,317,1554,3912
2076,16964,4064,2687,2224,-298,-5078,-759,-1015,4587
2077,17047,4063,2689,-1690,-1148,-2128,-923,97,4750
2078,17047,4014,2693,-1974,2552,-658,-25,274,1835
2079,17047,4082,2691,-2984,-1338,-1374,1554,87,-361
2080,17035,4015,2691,-1920,1896,-4648,194,2151,323
2081,17035,4035,2690,-2594,976,-3402,-574,1243,2510
2082,17047,3950,2686,-1056,-924,-2398,-46,206,809
2083,17047,4163,2686,1848,2128,-7486,-1375,-425,2112
2084,17035,4053,2692,-1610,-1738,3602,584,-686,2577
2085,17035,4087,2692,-978,160,-6990,381,502,-1369
2086,17047,3984,2690,-3694,962,-2292,48,1315,-1304
2087,17035,4028,2688,-750,2880,-4220,317,1,2993
2088,17035,4028,2689,930,316,-6798,-229,769,134
2089,17047,4129,2688,702,-3268,-2838,-1058,-367,2761
2090,17047,4088,2689,1300,958,-3314,1392,-933,-1920
2091,17047,4169,2689,50,4654,-4372,-487,-381,-1805
2092,17047,4230,2688,466,-960,-1762,1217,452,-2843
2093,17047,4211,2689,-360,3208,-8280,-74,1198,10
2094,17047,4264,2687,-242,-634,-7046,-1178,477,1121
2095,17047,4310,2687,-774,2944,-7110,-610,2541,488
2096,17047,4293,2688,3216,-3206,-4080,284,1230,-3014
2097,17047,4386,2689,1106,1844,-3396,-355,-1568,-771
2098,17047,4305,2689,-122,1294,-4132,-1449,-816,10505
2099,17047,4249,2690,2128,-1028,-2984,38,-174,-1360
2100,17047,4405,2689,-1528,-434,-4898,-271,-1063,81
2101,17047,4249,2689,500,-1726,-3768,-48,-444,-4458
2102,17047,4306,2690,-350,-266,-3332,419,-1076,-6318
2103,17047,4159,2688,614,3596,-5128,3,1001,-1375
2104,17047,4250,2689,-2840,100,-4464,526,509,1242
2105,17000,4153,2691,-1012,1930,-5236,310,1354,-753
2106,16964,4167,2689,-208,1556,-2556,-739,-866,102
2107,16964,4219,2687,238,1116,-3294,148,-492,-906
2108,16904,4249,2689,-306,-448,3296,-167,-176,-107
2109,16904,3939,2689,834,932,-5190,-365,296,-1378
2110,16509,4246,2690,800,-1206,-3654,68,788,-2969
2111,16509,3881,2691,1102,100,-7198,236,172,5253
2112,15708,4194,2689,-862,-1572,-7274,-1372,2589,3064
2113,14465,4208,2688,1382,-3044,-1642,-316,-2368,-2015
2114,14465,3998,2690,654,-2992,-1786,-1085,-22,-2368
2115,13293,4064,2691,-4932,3422,-762,749,-965,-1953
2116,13293,4038,2689,-1414,2128,-6318,126,-1737,449
2117,12743,4128,2689,-832,636,-5022,10,651,3812
2118,12743,3994,2688,-1706,342,-5172,384,-876,2975
2119,12599,4219,2689,-4514,-2874,-6602,-807,604,3488
2120,12599,4082,2688,-2616,-1500,-4328,-232,-9,5015
2121,12599,4150,2688,-2218,-470,-3958,924,909,1976
2122,12743,4045,2690,232,446,-4818,1405,-1953,4979
2123,12743,4017,2692,-2994,2176,-8034,607,-1025,2336
2124,12946,4080,2692,-3666,304,-3580,290,435,4231
2125,12946,4050,2689,-2082,-1388,-3336,-6,-1707,1844
2126,13173,4062,2687,-1302,-550,352,187,665,4360
2127,13496,4217,2691,-1356,-294,-1650,-587,-143,4408
2128,13496,4193,2690,-4974,788,-4788,-232,89,3176
2129,13663,4039,2692,-4028,-706,-2462,578,-2731,4929
2130,13663,3963,2693,-6116,-1092,-3566,655,-193,3559
2131,13831,3891,2688,-2632,-632,-7678,290,-143,7361
2132,13950,3905,2685,-2414,-1632,-5760,-233,1687,5525
2133,13950,3845,2689,92,-1184,1016,93,1721,5268
2134,13974,4136,2690,-3392,1232,-2746,539,-56,6612
2135,13974,3963,2692,-3730,1662,-7516,-284,2157,4838
2136,13974,3724,2693,-5966,1286,-5700,-187,-3112,5530
2137,13974,4459,2688,-5876,2276,-6978,-749,512,6765
2138,14022,4005,2689,-2400,226,-514,246,-2644,6674
2139,14010,3702,2689,-3088,-188,-2770,497,-1174,6583
2140,14010,4714,2691,-876,480,-1212,-168,2338,6571
2141,14082,3928,2691,-5324,-174,-7082,452,-628,6102
2142,14082,4224,2691,-7894,1120,-4876,133,-18,7679
2143,14417,4105,2691,-7490,-130,-3446,-455,-536,4484
2144,14417,4083,2689,-1884,1382,-5676,-391,-422,6686
2145,14752,3895,2688,-1870,-1142,-4070,252,-2216,4976
2146,15074,3989,2689,-1410,-2136,-2118,100,1090,5819
2147,15074,4099,2691,-876,-854,-6856,368,743,2884
2148,15756,4221,2691,-5758,252,-5874,233,640,4535
2149,15756,4109,2689,-690,908,-964,446,-1695,4036
2150,16449,4047,2690,-1690,2964,-7376,265,-815,2120
2151,16449,3919,2691,-1824,474,-2438,-381,975,7673
2152,16964,4099,2689,-1728,1374,-308,656,-136,2286
2153,17000,4015,2688,-656,-3898,-850,1011,439,-676
2154,17000,4058,2689,-2472,-550,3348,-55,848,2227
2155,16988,4168,2691,-3234,1800,-5012,-439,140,4873
2156,16988,3886,2690,-458,-962,-3560,581,423,-788
2157,16988,3963,2689,-22,2246,-6284,-513,804,-2015
2158,17011,3975,2689,-628,3608,-7912,-574,769,-1581
2159,17011,4065,2689,884,2188,-4406,1237,411,184
2160,17000,4064,2690,-480,2860,-5706,207,592,199
2161,17000,3932,2690,-52,2396,-3636,562,522,-1545
2162,17023,3971,2688,-1250,-136,-5426,474,7,-1838
2163,17023,4040,2690,1064,2364,-9948,-443,-952,-2409
2164,17023,3954,2688,928,-1594,-1158,-290,-443,-2533
2165,16988,4143,2689,594,-1528,-3014,388,233,-753
2166,16988,4118,2689,-956,-1562,-1456,823,-98,2227
2167,17000,4107,2690,172,1730,-3566,184,442,-738
2168,17000,4040,2689,-1658,1154,-5364,-64,-634,-1481
2169,16988,4134,2689,1418,-2136,-2914,-145,894,1057
2170,16988,4128,2689,794,-1870,488,659,-275,-1478
2171,17011,3985,2688,38,-1974,-4116,20,-139,2280
2172,17023,4042,2689,-1104,-292,-3770,-216,414,782
2173,17023,4017,2689,-1074,-958,-6110,-4659,1302,5433
2174,17023,3788,2690,2092,-938,-6000,-752,-301,40
2175,17023,3793,2688,116,-950,-2978,-510,1610,553
2176,17011,3966,2688,226,1494,-3006,26,766,-196
2177,17011,3758,2689,-984,2950,-5774,-39,-510,880
2178,16988,3922,2689,-290,-384,-4434,588,395,353
2179,16988,4247,2689,-2928,-1132,-8008,71,1573,-2050
2180,16988,3886,2688,-746,-1464,-3926,-158,45,818
2181,17035,4050,2689,-94,-1700,-3864,-103,496,921
2182,17035,4314,2690,-1926,-986,-5518,-636,61,965
2183,17131,4181,2690,-944,1344,-3732,-275,-444,2020
2184,17215,3955,2689,-3038,2130,-5112,-164,-1133,1360
2185,17215,3906,2689,140,-876,-6598,-391,188,-1172
2186,17370,3486,2690,-2442,-714,-3526,-281,1211,909
2187,17370,4040,2690,1520,-918,8,-1137,2208,-1027
2188,17382,3810,2689,-1034,968,-1456,181,-298,-223
2189,17382,4179,2689,-284,-1826,-2176,123,-50,-22
2190,17370,3894,2691,-368,-130,-4624,220,883,974
2191,17358,3867,2690,1476,-100,-6554,-106,-622,741
2192,17358,3912,2689,-192,822,-2980,-1298,670,-46
2193,17131,3770,2688,822,-786,-5098,-564,-1021,105
2194,17131,4046,2688,594,1340,-5076,727,1052,-5292
2195,17143,4037,2690,-142,-300,-2682,-933,-771,193
2196,17143,4103,2691,-374,-1212,-4316,856,1414,-4493
2197,17143,4149,2689,1388,2452,-5056,1663,3507,1563
2198,17119,3943,2689,-1316,-808,-1824,-633,255,-1275
2199,17119,3854,2690,72,-494,-3228,-77,-174,1313
2200,17107,3890,2688,-2416,796,-3178,278,-177,2288
2201,17107,3973,2691,-354,856,-1890,-533,-95,-246
2202,17047,3997,2688,-648,2030,-2138,-384,753,113
2203,17047,4059,2690,-866,2230,-2516,-316,900,1298
2204,17035,4063,2690,468,-1630,-4102,869,-631,1532
2205,17047,4292,2691,1092,-900,-4332,1295,-542,-2162
2206,17047,3801,2689,684,286,-5992,-9,214,-3730
2207,17047,3933,2688,258,50,-5930,87,508,219
2208,17047,3583,2689,-1020,1176,-4268,-90,-1250,747
2209,17047,4223,2689,736,2480,-1110,371,-390,-803
2210,17047,3470,2689,-24,-348,-6208,1073,1,-358
2211,17035,3921,2690,764,-1128,-1630,756,-222,-231
2212,17047,4240,2690,-66,-344,-646,614,724,603
2213,17047,3417,2690,1380,234,-4922,452,1153,1690
2214,17035,3898,2688,514,-1924,-3468,662,108,-349
2215,17035,3838,2690,1882,-170,-4332,836,-21,-730
2216,17047,3907,2691,-1044,-660,-5132,20,23,-1988
2217,16964,3872,2690,-782,-550,-5068,-132,-368,-709
2218,16964,3832,2690,1154,-1092,-3048,-320,559,-700
2219,16964,4013,2690,668,148,-3270,-810,-621,-2586
2220,16964,3753,2690,536,-1756,-7456,164,-447,-1997
2221,16748,3958,2689,1958,1592,-4114,0,343,-4546
2222,16748,3836,2689,702,-376,3684,-26,270,1578
2223,16617,3993,2689,2428,-180,-5800,-671,-288,278
2224,16414,3775,2689,-1356,700,-5040,388,-237,-3043
2225,16414,3905,2691,-334,-1280,-9292,765,1445,-4596
2226,16198,3860,2690,794,-356,-86,-307,-1416,-886
2227,16198,3962,2691,-1208,-4,-6118,-113,-358,-1231
2228,16091,3913,2691,164,-140,-2192,-39,252,-1640
2229,16091,3819,2690,-268,-1958,-6674,-914,-1597,924
2230,15971,3819,2689,44,-196,-5716,-846,255,1242
2231,15876,4088,2689,-588,-2084,-1474,-549,-1273,880
2232,15876,4344,2688,1958,-156,-7398,-381,1449,570
2233,15756,3925,2690,-1414,120,-3388,-556,613,261
2234,15756,3480,2687,-866,-896,-3870,362,26,-5
2235,15517,3927,2687,-4,-2408,-4572,152,818,-484
2236,15517,3849,2689,-2578,3460,-5322,-594,-1651,4072
2237,15182,3971,2689,-1720,3114,-4836,-239,-1396,414
2238,15051,3876,2689,-1426,-1224,-5058,1301,-828,1726
2239,15051,3835,2689,-1798,-370,-2940,-58,1344,3149
2240,15051,3832,2689,-1968,-290,-5802,74,-1759,2781
2241,15051,4107,2690,-3758,1558,-6002,455,287,3727
2242,15062,3849,2689,552,2640,-112,-558,-397,1080
2243,15062,4126,2688,-1976,1924,-5770,-358,-507,1310
